Gene,A549,HeLa
CILP,0.0426443374084937,0.0
PARP16,2.9392265777282085,3.035623909730721
PPCDC,4.408032466130653,4.589763486984977
HCN4,0.0840642647884745,0.0
SEMA7A,1.2387868595871168,1.097610796626422
UBL7,4.84799690655495,5.911212201558612
ARHGAP24,2.127633279725874,0.3561438102252753
FAM13A,2.963474123974886,3.0
HERC3,2.021479727410452,3.2094533656289497
HERC6,2.2387868595871168,0.9107326619029126
HERC5,2.292781749227846,2.0143552929770703
PCDH10,0.4222330006830478,0.0426443374084937
NDST4,0.0,0.0
ZGRF1,2.333423733725192,3.14893410452634
AP1AR,3.817623257511431,3.320484678017693
COPS4,5.363171077119244,5.408032466130653
HNRNPD,7.711150711243257,8.141391916170729
PRKG2,1.1243281350022014,0.9855004303048848
RASGEF1B,0.0285691521967709,0.5558161550616396
SEC31A,6.088947204618769,6.145473670317708
FGF5,0.3673710656485294,0.070389327891398
GPAT3,4.679761573516853,2.111031312388744
IL21,0.0,0.0
FGF2,4.729008870337863,4.965784284662087
BBS7,3.29130885982897,3.8698714061777126
KIAA1109,3.269033146455237,3.3701642805402097
BMPR1B,3.1747259877061333,0.6415460290875237
RAP1GDS1,4.885574364371426,4.829849559844691
LARP1B,3.538538163629804,3.4342946179599254
MMRN1,0.01435529297707,0.01435529297707
PDE5A,1.0285691521967708,1.4059923596758368
PRDM5,2.4276061727818994,2.070389327891398
TRPC3,0.0,0.1763227726404629
NAAA,4.151371776253954,3.886550147324343
NUP54,4.88508622529017,4.751142324726947
CXCL9,0.0,0.0
BMP2K,2.7484612330040354,2.5459683691052923
G3BP2,6.960001932068081,6.137298580921138
SEPTIN11,5.007195501404204,4.9121708029499525
FRAS1,1.613531652917927,3.20006486151431
SCARB2,5.237640195035385,4.834913429701039
CCNG2,1.3448284969974411,2.782408564927373
CNOT6L,2.456806149230474,2.028569152196771
USO1,5.90665012639538,4.410748128185948
CDKL2,0.8639384504239714,0.0976107966264223
SHROOM3,1.82781902461732,2.594548549550354
ANXA3,6.921364917919503,7.891844446993856
PPA2,6.004276655877934,6.261154672615572
CENPE,3.374343989038501,3.6158870739160567
GSTCD,3.241840183564671,2.715893370547605
INTS12,3.939226577728209,4.016139702655253
ENPEP,0.2509615735332188,0.0
CASP6,4.24260250592898,3.6758159311722696
LEF1,0.2265085298086797,0.137503523749935
HADH,3.910732661902913,5.814037647539975
EGF,0.765534746362977,0.5160151470036647
PAPSS1,4.804776377955828,5.419201773848765
SEC24B,4.03121873061072,3.2047667506546134
C4orf17,0.0,0.0
PPP3CA,4.548436624696042,4.144862142915734
SLC39A8,4.697106574476975,4.578938713093386
MTTP,0.0,0.0976107966264223
FBN2,4.22881869049588,3.609991295212679
MAPK8IP3,3.920293300211007,4.711494906650088
RGS3,3.876762490781555,3.431622959713292
GUCD1,4.658211482751795,5.133810091106031
TTLL8,0.0,0.0
RNF185,3.653060017104565,3.576522137920503
SHISAL1,0.5849625007211562,4.011674533380918
PARVG,0.0,0.01435529297707
B4GALNT3,0.3103401206121505,0.070389327891398
PDE6H,0.0,0.0
ERP27,0.01435529297707,0.0
ETV6,2.2898344651775093,1.9523335663696857
GABARAPL1,4.448240225216066,6.656925339794245
KIF21A,5.339493737901733,4.331275267146615
CPNE8,3.454175893185802,3.752748591407134
YARS2,5.157852169141737,4.389566811762726
FGD4,1.875780063068488,1.4905701304462011
ALG10,2.606442228131608,2.38404980679516
PIK3C2G,0.01435529297707,0.0
SINHCAF,5.640389560054945,5.187451054027326
PLCZ1,0.0976107966264223,0.0
AEBP2,4.448240225216066,4.469234793667656
SLCO1C1,0.0840642647884745,1.6040713236688608
ETFBKMT,0.7907720378619999,0.2868811477881615
ETNK1,4.653060017104565,3.2172307162206693
ZCRB1,6.128458384146928,6.084914659767938
TMEM117,2.070389327891398,1.9708536543404835
PRICKLE1,0.411426245726465,0.5459683691052926
C1RL,3.671293372481576,3.1176950426697547
NDUFA9,6.734709620225838,6.680324356844016
CLSTN3,3.2357270598380583,3.553360503335328
KLRG1,2.5310694927259543,0.6870606883398922
VAMP1,3.736604875314249,4.006298023900369
TAPBPL,1.4059923596758368,1.2868811477881614
CD27,0.1634987322828795,0.137503523749935
RBP5,0.903038270112912,0.8399595874895318
PEX5,4.472487771462744,4.111865963867557
PIANP,0.4222330006830478,0.1110313123887439
SLC38A4,0.0,0.0285691521967709
AMIGO2,8.26519307558829,5.674969030624974
SCAF11,5.7805725742630365,5.233811384293157
COL2A1,0.137503523749935,0.0426443374084937
PPFIA2,0.0840642647884745,0.2265085298086797
ANP32D,0.0285691521967709,0.0
LLPH,6.390082950951663,4.644433152406245
LRIG3,2.572889668420581,2.7506065048355923
MARCHF9,2.032100843167024,2.1210154009613658
INHBE,0.9781956296816516,0.0976107966264223
GLIPR1,5.804260115634738,4.8011586560936985
TPH2,0.0,0.1243281350022017
PHLDA1,4.420886574975532,1.811471030529836
TMEM19,5.331275267146615,3.657640005207824
LGR5,0.0426443374084937,2.3701642805402097
PTPRQ,0.01435529297707,0.6040713236688608
DUSP6,2.2078928516413328,1.722466024471091
POC1B,3.9136075118230993,2.845991770664573
TMTC3,4.438292851579147,2.4168397419128294
LUM,2.2839217723076177,5.2509615735332185
KERA,0.0,0.0
SNRPF,6.753818443173543,6.420044420354169
AMDHD1,2.232660756790275,0.3561438102252753
NEDD1,4.902073579310743,3.357552004618084
SYCP3,0.1505596765753814,0.2750070474998698
ASCL1,0.2265085298086797,0.0
GAS2L3,3.4276061727818994,2.9981955031532523
TMEM132B,0.0426443374084937,0.0285691521967709
SLC15A4,4.494415610397496,3.611172380044005
TDG,5.41006969175638,4.799087306074004
RITA1,4.291308859828971,4.011674533380918
SDSL,3.5496691707264905,2.3978029618624896
MMAB,4.350497247084133,4.352617298958503
GLTP,4.181897643108388,3.604071323668861
GIT2,4.139960569545456,3.414135532984451
TCHP,4.285402218862249,3.904002316283692
FAM222A,1.4276061727818994,0.6507645591169022
FOXN4,0.0285691521967709,0.0
NUP58,4.733896605247495,4.110196177754199
MTMR6,3.581351247168777,2.835924074254375
SLC46A3,1.6182386555954549,0.6135316529179271
SLC7A1,4.1001366712854495,4.652486494918165
PDX1,0.0426443374084937,3.651912744645783
LNX2,2.021479727410452,2.169925001442312
SUOX,3.6016965164809576,3.62993940943954
CCDC65,0.7570232465074596,0.4646682670034443
SLC39A5,0.0840642647884745,0.0
TARBP2,5.431622959713292,4.976821852360685
RDH16,0.0285691521967709,0.0
DHH,0.0,0.01435529297707
ACVRL1,0.2750070474998698,0.1505596765753814
GPR84,0.0426443374084937,0.01435529297707
NPFF,0.0,0.0
NABP2,5.866413481123453,5.811471030529836
N4BP2L1,0.0976107966264223,0.4005379295837288
CELA1,0.0285691521967709,0.0
SMARCC2,4.952333566369686,4.631104282365877
BRCA2,2.5058909297299574,1.803227036434928
KANSL2,5.354381632113322,5.25285462595139
CERS5,4.750606504835592,4.711494906650088
MAP3K12,3.017921907997262,3.3348542693316325
ITGB7,0.5849625007211562,0.2509615735332188
GALNT6,2.1176950426697547,0.4541758931858021
CSAD,2.771885578515366,3.9945797242157473
LMBR1L,3.2942531364445142,2.974529312483882
MYG1,5.972922364225416,5.916476644437717
ESYT1,5.606442228131607,5.519164449806069
TMBIM6,8.585263030883869,7.99734886767138
ANKRD52,4.358255586705128,3.949534933017012
KRT71,0.0,0.0
ZNF740,3.0268000593437154,3.7246502717329673
SMIM2,0.0,0.4222330006830478
WDFY2,1.8237493603082728,1.516015147003665
HNRNPA1L2,2.430285272977781,3.19377174339668
LPAR6,1.1505596765753812,0.01435529297707
ESD,6.739983079079731,6.56056211851471
RB1,4.110196177754199,4.316869805064333
SBNO1,4.810443103845175,3.063502942306158
MORN3,0.1890338243900171,0.01435529297707
SETD1B,1.9411063109464315,2.879705766282288
VPS33A,4.469885976274464,3.4620523187964327
VPS37B,3.4672794804599825,3.5298209465286954
RHOF,5.493134922305505,4.539158811108031
DENR,6.229972385112252,4.884597920990064
DIAPH3,3.654206377944292,5.141187525005
SLAIN1,0.933572638261024,3.8923910259134034
RBM26,4.4329594072761065,4.876762490781555
SRRM4,0.01435529297707,0.8953026213333066
METTL21C,0.0,0.0
MBNL2,3.912649864897204,3.894332742277694
RNF113B,0.0,0.0
ZIC5,1.3895668117627256,1.2448870591235344
ABHD13,2.811471030529836,2.475084882948783
RAB20,0.411426245726465,2.060047383669939
GRTP1,1.752748591407134,3.016139702655253
CUL4A,5.330558400030802,6.038918989292302
TTC6,0.3334237337251918,0.5945485495503542
SSTR1,0.0,4.141596278383818
CDH24,1.883620816285672,2.6758159311722696
REM2,0.2630344058337938,0.6135316529179271
CBLN3,0.6599245584023783,1.565597175854225
TSSK4,1.1505596765753812,1.4750848829487828
NOVA1,2.341985747228616,0.0
FITM1,0.0840642647884745,0.1634987322828795
MDGA2,0.3448284969974411,0.0
TMX1,6.209843230525496,5.016139702655253
FRMD6,4.842476062993939,3.049630767724601
PELI2,1.232660756790275,2.6959938131099
RTN1,0.1505596765753814,0.2986583155645151
ARMH4,0.6959938131099002,0.3103401206121505
SYT16,0.1890338243900171,0.0
SLC38A6,4.454833906898869,3.070389327891398
NAA30,3.799087306074004,2.4436066514756147
ADAM21,0.0426443374084937,0.1634987322828795
RDH12,0.2265085298086797,0.01435529297707
DCAF5,3.41006969175638,3.0303360783709588
RAB15,4.718635616271338,1.3103401206121503
WDR89,3.817623257511431,2.8257856274647914
ESR2,0.1763227726404629,0.1505596765753814
KCNH5,0.01435529297707,1.1243281350022014
STON2,0.7484612330040357,2.356143810225275
EFCAB11,3.5447326559326235,3.04788732939655
GPR65,0.0285691521967709,0.0
PTGR2,3.45022149589718,2.4776773275653072
JDP2,4.111031312388744,4.818134760810847
AK7,1.3045110418099528,0.8639384504239714
FAM181A,0.0,0.0
SLC24A4,0.0285691521967709,0.0
FBLN5,1.9068905956085185,5.992768430768924
SERPINA10,0.0,0.0
CLBA1,2.704871964456353,2.7441610955704103
WARS1,7.006971184364043,6.382148453204219
SLC25A47,0.0,0.0
WDR20,3.873813198359087,3.364572432295856
NIPA2,6.60733031374961,5.826039958896193
SLC12A6,2.3362833878644325,2.948600847493356
DUOXA1,0.2141248053528473,0.1505596765753814
MFAP1,4.979568100095187,5.816087658600206
TCF12,4.845991770664573,4.843481425432457
SORD,5.135452784185173,6.039138393906958
SERF2,8.817655231781242,9.949666240303564
ZSCAN29,2.780310099043376,3.232660756790275
DUOXA2,0.0,0.01435529297707
DUOX2,0.0426443374084937,0.01435529297707
LYSMD2,4.324810603420484,3.0268000593437154
SLC27A2,4.882643049361842,4.306699707272787
FGF7,0.0,0.0285691521967709
HDC,0.2387868595871164,0.1505596765753814
GCNT3,6.468909092110591,0.2387868595871164
BNIP2,6.052024560482831,5.151371776253954
GTF2A2,7.601547961155605,7.418358634884385
SRP14,7.76467258459178,9.255288278772795
BAHD1,2.229587922740652,3.2234225499349374
DISP2,0.6959938131099002,0.4854268271702416
CDAN1,2.27500704749987,3.349082146391089
TLE3,2.104336659814736,4.932155684432056
ANP32A,8.42710328715284,8.240028051916184
COMMD4,6.88276530647313,8.061236165747747
UBE2Q2,4.874305165982231,4.004501392234941
PSTPIP1,0.01435529297707,0.0285691521967709
ETFA,8.418147773129103,7.681941137091694
BCL2A1,4.60821785302146,0.0976107966264223
HMG20A,4.462052318796433,4.246408087246385
SCAPER,2.4195388915137843,2.6229303509201767
TSPAN3,7.956405199635573,7.57334422759282
WDR61,6.59290547379686,6.796623709036494
NCOA2,3.29130885982897,2.0426443374084937
NEIL1,1.1243281350022014,3.1667154449664223
MAN2C1,5.067380578019059,6.264911693074464
DNAJA4,0.3219280948873623,4.423578170981798
TLNRD1,1.613531652917927,2.2234225499349374
TPM1,9.992655149386833,9.85268555234858
IGF1R,4.515384460636948,4.41006969175638
ARRDC4,0.4329594072761063,0.925999418556223
PIF1,3.144046369616707,4.85049941375812
USP3,5.594548549550354,4.140778655782796
CYP11A1,0.0,0.722466024471091
BBS4,4.638653116466112,4.2539892662307865
PML,2.3701642805402097,3.90977310414164
CYP1A1,0.4956951626240688,0.5849625007211562
ADAMTS17,0.0426443374084937,0.0
LINS1,3.636914580355878,3.726831217032493
ULK3,4.222650022451478,5.1626934322112366
GOLGA6D,0.0565835283663675,0.0
PCSK6,3.0806576633452254,2.817623257511431
CCDC33,1.7949356628035362,0.1505596765753814
CELF6,0.070389327891398,0.070389327891398
SCAMP2,5.17951105027151,5.081510068120917
CYP1A2,0.0,0.0
LMAN1L,0.0,0.0
HAPLN3,4.655924213083815,1.4222330006830477
RHCG,2.063502942306158,0.0
POLG,4.9740703670240265,5.564378168565064
RLBP1,0.0,0.0
FANCI,6.350674037114486,6.557195624528546
ABHD2,4.818134760810847,3.18269229751619
WDR93,0.0840642647884745,0.0426443374084937
TICRR,2.992768430768924,3.608809242675524
NTRK3,2.821710215034674,0.0
DET1,2.137503523749935,1.8155754288625725
MFGE8,7.471512648045499,3.598126959919604
ZNF710,1.8914191868460783,1.6825732973475784
UNC45A,5.51853513898218,5.847746416921386
ST8SIA2,0.2750070474998698,0.0840642647884745
MCTP2,0.0426443374084937,2.372952097911829
FURIN,4.51853513898218,5.82273014794452
IQGAP1,6.965553434987078,7.826421371995807
CRTC3,3.702657543390911,5.429950657403768
EFL1,4.267535798068735,3.9523335663696857
SH3GL3,0.137503523749935,0.0840642647884745
SEC11A,8.52943055414615,8.569779675014743
SEPTIN12,0.0,0.0
GLYR1,5.011227255423254,5.511594541537413
PMM2,5.682011390800693,5.294988267691446
SLC5A2,0.0840642647884745,0.1890338243900171
ITGAX,0.411426245726465,0.0
TGFB1I1,4.843983844048327,6.306152852111439
RUSF1,4.390254956321868,4.700439718141092
ARMC5,1.879705766282288,3.137503523749935
PARN,5.471512648045499,4.4356285940520905
FTO,5.163096138436012,5.006746832440585
UQCRC2,7.456641898642161,7.546277132090075
CDR2,4.597531174224212,4.388878338811989
IGSF6,0.0565835283663675,0.2509615735332188
ARHGAP17,4.957914598632986,6.293333695306461
MYLK3,0.0565835283663675,0.6870606883398922
ABCC12,0.0285691521967709,0.0
NKD1,0.2016338611696504,0.0840642647884745
DHX38,4.944858445807539,5.149747119504682
TXNL4B,4.051372101721025,3.500802053057157
MARVELD3,0.3103401206121505,0.4222330006830478
CHST4,0.1110313123887439,0.0
ZFHX3,1.879705766282288,2.671293372481576
CLEC18B,0.5459683691052926,0.1763227726404629
CPNE2,4.838951766951944,4.149747119504682
NLRC5,1.4168397419128294,3.771885578515366
KATNB1,3.678071905112638,4.196134880765161
KIFC3,6.506684447730761,5.825531251189622
ADAMTS18,0.01435529297707,0.01435529297707
NUDT7,3.132576842670008,0.4329594072761063
GCSH,6.28318097894557,5.540399305630624
CMTM3,5.230741002626909,3.7441610955704094
CMTM2,0.0,0.2141248053528473
CDH11,0.4222330006830478,1.819668183496456
NOL3,4.173127433480656,4.999098033705607
MAP1LC3B,5.48155728070859,5.152994605492435
MBTPS1,5.282439805006387,5.05484847699562
CDH13,0.070389327891398,5.491211756003092
ZCCHC14,2.1176950426697547,3.587364990936461
MEAK7,4.7311832415722,3.229587922740652
ADAD2,0.0,0.0
OSGIN1,5.23687524536694,3.2172307162206693
IRF8,0.3219280948873623,0.070389327891398
RHOT2,5.239932613485237,6.351204277257994
RPL3L,0.137503523749935,0.0285691521967709
ZSCAN32,3.727920454563199,2.853995647176393
RPS2,10.769424641552751,10.81241800207106
NDUFB10,7.831877241191673,7.738767836800191
PDPK1,3.840966704487421,4.2712762591759255
TIGD7,1.292781749227846,0.8073549220576041
DEF8,6.613384311341852,5.663344619366085
TCF25,5.56498780095989,6.095924419998536
GALNS,4.121015400961366,3.790772037862
GAS8,3.4789718050329426,3.485426827170241
MED9,3.346247774082776,3.475084882948783
NCOR1,6.18685706717715,5.655065551195028
COPS3,7.576748863876216,6.951051533288609
GID4,2.735522177296537,2.056583528366368
ZNF287,2.8933622107638715,0.7484612330040357
MYOCD,3.10936055940423,1.765534746362977
KSR1,2.7441610955704103,3.368768349090334
UTP4,6.391458420049668,5.697940582617104
RANBP10,2.5310694927259543,2.771885578515366
CTRL,1.4276061727818994,0.9927684307689242
DPEP3,0.0,0.0
GFOD2,3.269033146455237,2.879705766282288
NOB1,6.375908263075014,5.758622982440239
PRPSAP2,5.628773595201645,4.702103406629387
UNC45B,0.0,0.0
PCTP,4.2502036564992975,3.032100843167024
OR4D1,0.01435529297707,0.0
TOM1L1,5.8774988727835344,5.163901213814542
KIF2B,0.0,0.0
C17orf80,4.024142345897803,3.763411574470007
TOB1,6.052459369118096,5.6904170955324656
VPS53,4.121015400961366,3.3146965256562866
SPATA22,0.0,0.0
SGSM2,4.147306698780294,4.875780063068488
NPEPPS,6.086401645880029,6.084489524936252
SKAP1,0.2387868595871164,0.1763227726404629
LRRC46,1.3334237337251915,0.6507645591169022
SCRN2,4.458775699080244,4.767125077269071
SSH2,4.328405658958567,4.017921907997263
RHBDL3,1.3785116232537298,1.2141248053528475
SPACA3,0.0,0.0
ARSG,0.7484612330040357,2.1795110502715103
ABCA8,0.2750070474998698,0.4222330006830478
G6PC3,6.597382189348684,6.657354181523702
CLTC,7.772083592246554,6.772281578803562
C17orf64,0.0,0.0
BCAS3,3.495695162624069,2.6182386555954547
PTRH2,6.62862780216015,5.671859468247477
SS18,5.496334513417112,5.390942772802543
TAF4B,2.2357270598380583,1.6644828403646823
AFG3L2,5.049630767724601,5.104755986962257
PRELID3A,2.2387868595871168,2.2600256559614555
IMPA2,5.048759311919856,5.61706334388818
GNAL,2.358958825832329,3.0143552929770703
SLC39A6,5.49281457256712,5.446587085306882
RPRD1A,4.794415866350106,4.953265239014844
C18orf21,4.36387192485753,4.19377174339668
GALNT1,6.220910321648719,6.614415386508126
ASXL3,0.0,0.0
ADCYAP1,0.01435529297707,0.0
MEP1B,0.1110313123887439,0.01435529297707
SLC25A52,0.0,0.1243281350022017
GAREM1,1.1634987322828796,1.411426245726465
ESCO1,3.2047667506546134,2.918386234446348
OSBPL1A,3.300123724569014,3.12267271882414
GATA6,1.1634987322828796,2.643856189774725
GREB1L,0.9708536543404837,2.469885976274464
RMC1,4.116863757690899,3.730096465595469
PELP1,5.213736095922801,5.128458384146928
NPC1,4.560714954474479,4.277984747299765
SLC14A1,0.1243281350022017,0.2016338611696504
ARRB2,5.547511523644216,5.145269856650506
SLC13A5,0.1110313123887439,0.0
ZMYND15,0.137503523749935,0.0426443374084937
WRAP53,4.8894735425311096,4.517905553529951
MINK1,4.512858954449976,4.963936452144486
SAT2,5.65792577227638,4.688180358586926
ASGR1,0.5558161550616396,0.1243281350022017
PIK3R5,0.0285691521967709,0.0
TP53,5.294620748891627,5.875780063068488
CCDC40,1.867896463992655,1.7484612330040354
ARHGDIA,7.679480099505446,8.361329730295076
TMC6,2.003602236680196,1.7004397181410922
SLC16A3,5.0716768737518585,8.445718427955466
CARD14,0.3103401206121505,0.5459683691052926
TTYH2,0.722466024471091,0.4956951626240688
RAB40B,2.513490745588118,3.1292830169449664
EIF4A3,7.402244655254077,6.9970665453987255
CSNK1D,6.160678213220501,6.69752363881355
ANAPC11,7.68530946207926,7.380937194927824
TBCD,5.229587922740652,5.402926780581626
FN3KRP,5.516015147003665,5.56346323668308
NARF,5.323730337521348,5.624393382219767
RPTOR,3.9439213265534856,3.71259578044703
FOXK2,4.500164679492167,4.15623479785027
TRIM65,3.833902076669163,4.075532631167357
CBX8,3.6758159311722696,3.092545741543565
SECTM1,0.3103401206121505,3.513490745588118
RNF157,2.070389327891398,1.0908534304511135
CEP131,3.0125686735030555,3.765534746362977
ZNF750,0.070389327891398,0.0285691521967709
WDR45B,6.176322772640463,5.578938713093386
CBX4,3.942045259916047,4.003602236680195
RNF165,0.1634987322828795,2.837943241891028
DYM,3.089159131911238,2.9597701552114675
MAPK4,0.0,2.4168397419128294
ELAC1,2.2265085298086795,1.9297909977185967
MBD1,4.118525848935668,5.10055722078293
SMAD4,5.037821465434967,4.474436043252266
TNFRSF11A,1.0,0.765534746362977
ZCCHC2,2.2839217723076177,2.9891390073682333
FBXO15,0.5360529002402097,0.0840642647884745
CBLN2,0.3334237337251918,0.6599245584023783
PMAIP1,3.5921580021253603,4.045268215138533
P3H4,4.517275693209582,5.449231200669493
NT5C3B,6.938168150505842,5.971083657536011
RETREG3,4.370861740085285,3.856985689782205
ERBB2,4.221877081077034,4.775050541483175
GRB7,2.1538053360790355,2.9467308601403097
MIEN1,5.836429131161648,5.955359305242994
PNMT,0.1110313123887439,0.1505596765753814
ARL5C,0.0,0.0
STAC2,0.1243281350022017,4.963011647599427
IGFBP4,9.775330438267432,6.2818836745629225
FKBP10,5.660780334032546,6.888012585402829
TXNL4A,5.933100474931368,6.390254956321868
CACNA1A,0.2630344058337938,0.3219280948873623
MISP3,1.070389327891398,1.372952097911829
SAMD1,4.2024177215751815,5.614709844115208
BRD4,3.507160349117523,4.217230716220669
SLC39A3,4.395062799517578,4.187451054027326
NFIC,4.006298023900369,4.899659026377443
TPGS1,1.5459683691052926,3.2357270598380583
PLPP2,5.79051141189419,5.346247774082776
ZIM3,0.0,0.0
PRDM15,1.925999418556223,2.786596361890807
PFKL,4.019701914442548,5.218393711076788
FEM1A,0.5260688116675876,0.6229303509201767
VAV1,3.171527106038814,0.070389327891398
MVB12A,4.287620044112067,5.305240965954483
CIB3,0.0,0.0
SH3GL1,4.652486494918165,5.649902819893139
DUS3L,4.3045110418099535,4.369466483650723
DPP9,5.48446041312882,4.587364990936461
DMRTC2,0.0,0.0
CCDC97,4.365972427593384,3.7147950111181625
TMEM91,1.3334237337251915,0.7570232465074596
ZFP14,1.790772037862,1.0
SIRT3,3.8379432418910273,3.085764553778314
IFITM3,2.3476656563009706,8.194658373583895
PGGHG,2.3103401206121505,2.0874628412503395
HUNK,0.5260688116675876,2.752748591407134
COL6A1,2.565597175854225,1.5459683691052926
IFNAR1,3.662205499653616,4.464668267003445
SOD1,8.392446229085786,8.44012167872693
COL6A2,1.6825732973475784,0.6415460290875237
SIK1,2.5801454844233804,5.20006486151431
DNMT3L,0.0,0.1505596765753814
TRPM2,2.327687364176047,2.1858665453113337
SCYL1,4.7420062108667365,5.48446041312882
TMEM50B,3.552131108253784,2.7845039829295666
APP,7.824386002585445,8.059290375647906
DOP1B,1.7180875839605168,0.879705766282288
URB1,2.73768676140986,3.5298209465286954
AKT1,5.684818737553223,5.545041683467464
IL19,0.0285691521967709,0.1763227726404629
EMP3,7.91211090901986,6.916715481461834
SAE1,7.637494325206311,7.053437209677276
NTN5,0.1243281350022017,0.0
LMTK3,1.4005379295837286,0.4329594072761063
GEMIN7,5.997969782267101,5.05484847699562
CBLC,0.1634987322828795,0.0565835283663675
WTIP,3.7311832415722,1.1890338243900171
ADAMTS10,3.075532631167357,4.956056652412403
SLC6A3,0.0285691521967709,0.0
RNPEPL1,4.269033146455237,4.3384244147835584
CAPN10,3.3175935046234715,3.633431210355632
MYO1F,0.2141248053528473,0.1243281350022017
NLRP12,0.0285691521967709,0.0
CACNG8,1.4059923596758368,0.2016338611696504
ZNF787,3.828834649468056,3.642701571833233
TIMM29,3.598126959919604,3.793895882548878
FBN3,0.0840642647884745,0.0
CARM1,4.1715271060388135,4.55581615506164
EVI5L,0.7136958148433591,1.6507645591169022
TM4SF5,1.070389327891398,0.1634987322828795
SLC47A1,4.2935176304174245,3.0806576633452254
PSMB6,8.29920801838728,7.511910748670928
GPR32,0.0,0.0285691521967709
SIGLEC10,0.070389327891398,0.01435529297707
ACP4,0.0,0.0
KLK3,0.0,0.0285691521967709
ZNF473,2.797012977836145,2.2570106182060234
FAM71E1,0.6599245584023783,0.5558161550616396
RPS11,11.723404973440706,11.505960379981747
PTH2,0.0,0.0
RPL13A,11.077416594785369,11.260213886771416
CTU1,1.4005379295837286,1.550900664647523
NOSIP,5.883620816285672,5.977279923499917
IGLON5,0.1243281350022017,0.01435529297707
RCN3,0.5849625007211562,1.6780719051126378
ZNF614,2.6415460290875235,2.0250287944915226
SLC2A5,0.1634987322828795,0.9708536543404837
RERE,3.543495883425772,3.996388746447621
MMEL1,0.0,0.01435529297707
CFAP74,0.01435529297707,0.01435529297707
PRDM16,0.0565835283663675,0.0
CELA2A,0.0,0.0
PADI3,0.5945485495503542,0.0840642647884745
FHAD1,0.7048719644563528,0.1634987322828795
PADI1,1.5008020530571575,1.15704371014558
EPHA2,5.800899899920305,5.65792577227638
ARHGEF19,2.1473066987802936,3.4918530963296748
EFHD2,5.5351198215998005,4.24260250592898
PEX14,2.821710215034674,4.032982416699428
PGD,9.803388503831584,7.359925220256906
MYOM3,1.9597701552114672,0.8399595874895318
SH3BGRL3,5.487357715311548,6.070818637533277
CNKSR1,0.3334237337251918,2.833902076669163
RPL11,10.214804794948051,11.117383366931485
IL22RA1,1.5260688116675876,0.8318772411916731
ZNF593,5.370861740085285,5.5576551547254205
C1orf216,3.05484847699562,3.775050541483175
KIAA0319L,3.856985689782205,4.434294617959925
EVA1B,1.6415460290875237,1.933572638261024
C1orf94,0.0,0.0
DMRTA2,0.0565835283663675,0.1243281350022017
PLK4,3.959770155211468,4.452200049406222
MAP3K6,2.1473066987802936,3.715893370547605
FCN3,0.0,0.0
GPN2,3.1667154449664223,3.611172380044005
SYTL1,0.2387868595871164,0.2986583155645151
WDTC1,1.8953026213333068,3.372952097911829
CELA3A,0.0,0.0
NBPF3,2.324810603420484,0.7739963251111731
HSPG2,4.85897561429202,6.66746640495737
ITGB3BP,5.358958825832329,5.999323578150824
SERBP1,7.721714425057953,8.595593169744555
BCL10,3.10936055940423,3.158660175346498
CCN1,5.965091624790789,7.595294784005977
PRKACB,3.343407822297814,3.6959938131099
PIGK,4.70376517879341,4.794415866350106
TINAGL1,0.5459683691052926,5.204375511319093
AZIN2,1.0772429989324606,0.411426245726465
RPS8,10.069046911268172,11.053654417603145
KIF2C,4.890446692679906,5.828580810276605
PTPRF,6.173527238122508,5.582857034844238
BEST4,0.0426443374084937,0.2141248053528473
MOB3C,1.3950627995175775,1.996388746447621
CYP4B1,0.0285691521967709,0.0
TMEM61,0.070389327891398,0.0
DMRTB1,0.0,0.0
LMO4,4.719731056749852,6.773205156985566
SYPL2,0.0840642647884745,0.4222330006830478
BARHL2,0.0,0.01435529297707
MTF2,3.4867143730307024,3.925049964727359
SLC44A3,1.9523335663696857,0.3103401206121505
IGSF3,3.6644828403646814,4.132576842670009
ZNF697,1.1176950426697545,1.3045110418099528
CTTNBP2NL,2.381283372503784,3.541019153133559
STRIP1,3.414135532984451,4.043519493662743
KCNA10,0.0,0.0
PSMA5,6.693765712217783,6.727920454563199
FNDC7,0.0,0.0285691521967709
C1orf162,0.1243281350022017,0.1634987322828795
CD53,0.1243281350022017,0.2750070474998698
PROK1,0.0,0.0
CELSR2,1.9411063109464315,3.3175935046234715
ITGA10,0.2986583155645151,0.0565835283663675
GPR161,2.495695162624069,1.84799690655495
ALDH9A1,5.299757511839318,5.214513410080016
ATP1B1,7.43078705086501,7.140778655782796
TIPRL,4.747387399652718,4.471187460386985
NME7,5.148527425160464,5.160274831408593
POGK,4.175524601089875,3.828834649468056
MPC2,6.118318192218377,4.942045259916046
CREG1,5.781097381486317,4.935931139752267
DCAF6,5.237640195035385,5.017921907997263
GPA33,0.01435529297707,0.070389327891398
RXRG,0.0,0.0
TBX19,0.4750848829487828,1.15704371014558
UCK2,6.171727244076298,5.918624755574591
TMCO1,6.712870867689905,6.737686761409861
XCL1,0.0,0.0
XCL2,0.0,0.0
POU2F1,1.91456452349394,1.8237493603082728
MAEL,0.0,0.0
ILDR2,0.01435529297707,0.0
DPT,0.0,0.0
MGST3,6.978310052098406,6.778340011285518
ADCY10,0.1110313123887439,0.01435529297707
COP1,4.552745936748446,4.275752048828529
